location_id,location_name,year,bmi_daly_rate,bmi_daly_rate_lower,bmi_daly_rate_upper,bmi_death_rate,bmi_death_rate_lower,bmi_death_rate_upper,gbd_daly_fraction,gbd_daly_fraction_lower,gbd_daly_fraction_upper,gbd_death_fraction,gbd_death_fraction_lower,gbd_death_fraction_upper,overall_daly_rate,overall_daly_rate_lower,overall_daly_rate_upper,overall_death_rate,overall_death_rate_lower,overall_death_rate_upper,sdi,sdi_lower,sdi_upper,asr_ratio_daly,asr_ratio_death,daly_fraction_definition_gap_pp,death_fraction_definition_gap_pp,bmi_daly_rate_rel_ui_width,bmi_death_rate_rel_ui_width,gbd_daly_fraction_rel_ui_width,gbd_death_fraction_rel_ui_width,overall_daly_rate_rel_ui_width,overall_death_rate_rel_ui_width,sdi_rel_ui_width,sdi_quintile_2023
135,Brazil,2023,7.772480015,3.414732999,12.33789056,0.3062964616,0.1320648327,0.4885709202,0.1690897015,0.07566398425,0.2673707545,0.1683150679,0.07491044852,0.2662173205,45.96513111,43.84987043,48.08231574,1.820097048,1.698749421,1.917817885,0.683949753,0.683949753,0.683949753,0.1690951342,0.1682857856,-0.0005432749695,0.002928223426,1.148045095,1.16392493,1.133757814,1.136599797,0.0920794787,0.1203608698,0,Q3
136,Paraguay,2023,10.4838157,4.917879698,17.08796685,0.4149010375,0.195849696,0.678703474,0.172734993,0.08397737324,0.2668742901,0.1674327941,0.0799806012,0.2689877394,60.67902062,50.46645084,73.23698789,2.477937401,2.06104951,3.006064893,0.674088962,0.674088962,0.674088962,0.1727749656,0.1674380625,-0.003997259359,-0.0005268375222,1.160845202,1.163780599,1.058829561,1.128853754,0.3752621057,0.3813717743,0,Q3
139,Algeria,2023,9.147219407,3.87852583,15.907057,0.3369401855,0.1424829135,0.6058727649,0.1917339801,0.08921098577,0.2984876744,0.1887579916,0.08473402247,0.2957141886,47.9865343,29.88927329,71.60881824,1.795377246,1.105674859,2.654430692,0.657757116,0.657757116,0.657757116,0.1906205468,0.1876709679,0.1113433362,0.1087023669,1.314993184,1.375288171,1.091495042,1.117728391,0.8694010841,0.8626353245,0,Q3
140,Bahrain,2023,19.81218445,8.347826339,34.07919487,0.8656974562,0.3602128806,1.454727461,0.2185225698,0.1005073772,0.3536034664,0.2118366462,0.09654976859,0.34558134,90.93317373,62.90902221,125.4269858,4.101177221,2.820043158,5.560176986,0.784320905,0.784320905,0.784320905,0.2178763111,0.2110851128,0.06462586999,0.07515334133,1.298764838,1.264315348,1.158214867,1.175583054,0.687515469,0.6681334847,0,Q4
141,Egypt,2023,177.5080218,75.41987968,299.0124161,7.32555043,3.071531272,12.4231839,0.2950760071,0.1420838154,0.4317813636,0.2915141639,0.1396193798,0.4277832898,602.1331591,436.7586542,815.8640953,25.15458531,18.35053381,33.92903741,0.676519583,0.676519583,0.676519583,0.2947986157,0.2912212759,0.02773913644,0.02928879707,1.259619335,1.276580199,0.9817726324,0.9885074064,0.6296039928,0.6193106906,0,Q3
142,Iran (Islamic Republic of),2023,18.42985096,7.733137783,32.24339614,0.7885279695,0.3180696406,1.415286368,0.2086290184,0.09778025121,0.3134759719,0.2197266165,0.1026255193,0.3290223348,88.43053705,61.90899058,127.9273984,3.590070803,2.489048112,5.303089487,0.717585049,0.717585049,0.717585049,0.2084104833,0.2196413421,0.0218535135,0.00852743628,1.32992168,1.39147471,1.033872097,1.03035681,0.7465566766,0.783840077,0,Q3
143,Iraq,2023,68.97301199,31.2532519,116.4854937,2.566306208,1.131042433,4.384926799,0.2490870712,0.1263174825,0.3781862098,0.2399440835,0.1185786773,0.3692926231,276.8910346,204.6516456,380.7142894,10.69978613,7.744309182,14.9927209,0.653812815,0.653812815,0.653812815,0.2490980327,0.2398464958,-0.00109615329,0.009758770112,1.235733214,1.267925221,1.011167405,1.044884884,0.6358553429,0.6774351962,0,Q3
144,Jordan,2023,11.82505611,5.132303235,20.47705877,0.483804768,0.2101208978,0.8383086677,0.273095649,0.1363935909,0.4074349833,0.2708852506,0.1325210365,0.4100452882,43.4245856,29.65687884,62.17399451,1.791055192,1.226607138,2.596787993,0.72035157,0.72035157,0.72035157,0.2723124688,0.270122758,0.07831801197,0.07624926009,1.297647587,1.298432367,0.9924778863,1.024508537,0.7488180997,0.7650131954,0,Q3
145,Kuwait,2023,7.485940629,3.678562904,11.34208817,0.3345179782,0.1645857065,0.516527109,0.3118554888,0.1572924952,0.4617033942,0.3028739492,0.1500155465,0.4532878281,24.02046516,20.57084134,28.22188624,1.105374573,0.9437787117,1.289940136,0.877142895,0.877142895,0.877142895,0.3116484456,0.302628617,0.02070431964,0.02453322303,1.023722421,1.052085166,0.9761280781,1.001315175,0.3185219293,0.3131621016,0,Q5
146,Lebanon,2023,23.87551322,10.13350452,42.41169315,0.9377620635,0.3811153152,1.659274704,0.2378026177,0.1139312536,0.3709590405,0.2406236826,0.1135895968,0.3797572197,100.536475,71.12601296,136.8052523,3.89927654,2.748858784,5.335926494,0.723671502,0.723671502,0.723671502,0.2374811055,0.2404964238,0.032151222,0.01272588058,1.351936955,1.362989012,1.080845069,1.106157216,0.6532876683,0.6634737709,0,Q3
147,Libya,2023,43.2091901,17.96335304,79.38443091,1.546967165,0.640922212,2.850624853,0.2822452622,0.1325370096,0.4236882992,0.2836949354,0.1326859302,0.4265511208,153.8920181,92.88857999,244.7352785,5.480650116,3.32824564,8.650832193,0.770482329,0.770482329,0.770482329,0.2807760314,0.2822597926,0.1469230843,0.1435142855,1.421481813,1.42840953,1.031554214,1.035849266,0.9867093847,0.9711597054,0,Q4
148,Morocco,2023,36.76087059,14.2155232,66.46927,1.373388363,0.5560497787,2.435973985,0.1821131527,0.08642448995,0.2852332639,0.1719074391,0.0815340403,0.2757419951,202.535381,127.1722788,302.7350189,8.019637308,5.145452841,11.79530942,0.612385219,0.612385219,0.612385219,0.181503451,0.1712531765,0.06097016782,0.06542626767,1.421450199,1.368822,1.091677186,1.129723971,0.866825042,0.8291966741,0,Q2
149,Palestine,2023,36.35025391,15.36734005,59.25766893,1.53064235,0.6579766376,2.549302883,0.2737716821,0.1285650119,0.400110235,0.2694796689,0.1291660966,0.3959533454,132.8351995,96.13048484,180.526893,5.683125263,4.118946724,7.72305695,0.6379798,0.6379798,0.6379798,0.2736492589,0.269331095,0.01224232274,0.0148573846,1.207428399,1.235642177,0.9918674603,0.9900088195,0.6353467192,0.6341775096,0,Q2
150,Oman,2023,42.46259618,17.39963715,74.47297502,1.803666595,0.7401922762,3.160853993,0.2178093851,0.09602942003,0.3591371669,0.2141778692,0.09304616667,0.3547727876,195.8906678,126.2140201,299.0320731,8.464550452,5.508527981,12.5905217,0.781268794,0.781268794,0.781268794,0.2167668151,0.2130847474,0.1042570016,0.1093121868,1.344084983,1.342078255,1.207972497,1.222005905,0.8822168762,0.836665073,0,Q4
151,Qatar,2023,31.70149995,13.21154931,55.28681012,1.497703165,0.6264673894,2.588008403,0.2810563857,0.1344183338,0.4243402697,0.2731042977,0.1288543479,0.4171966654,112.86045,81.86511429,154.449084,5.4872716,3.991617428,7.570526812,0.859589918,0.859589918,0.859589918,0.2808911354,0.272941322,0.01652503016,0.01629757367,1.327232493,1.309699452,1.031543671,1.055795606,0.6431302526,0.6522202005,0,Q5
152,Saudi Arabia,2023,42.15817843,20.15711864,69.76957155,2.09345154,0.9778325277,3.441902143,0.24501306,0.119159163,0.3657770302,0.2359074325,0.11195172,0.3590989698,172.0624656,130.625103,232.9868646,8.879273157,6.876600954,12.06192914,0.828451182,0.828451182,0.828451182,0.2450167054,0.2357683453,-0.0003645383319,0.01390872224,1.176816807,1.177036854,1.006549884,1.047645032,0.594910466,0.5839811536,0,Q4
153,Syrian Arab Republic,2023,32.48688146,14.20811453,52.54137341,1.467415523,0.6141607598,2.36821522,0.2654992258,0.1283559412,0.4054724333,0.2590662631,0.1231158023,0.4013342778,122.4821122,88.0297838,162.9894732,5.672500333,4.111359214,7.551761595,0.58868192,0.58868192,0.58868192,0.2652377632,0.2586893674,0.0261462652,0.03768956649,1.179961177,1.195335904,1.04375631,1.073927852,0.6120051989,0.6065054524,0,Q2
154,Tunisia,2023,13.81210941,5.452679497,24.7921403,0.5604795152,0.2133190984,1.017595005,0.2090644711,0.09546634153,0.3219932974,0.2045118259,0.09172518675,0.32283755,66.12450953,47.96202698,90.64011497,2.742964098,1.960249025,3.74268787,0.683722134,0.683722134,0.683722134,0.2088803306,0.2043335221,0.01841404997,0.01783038256,1.400181553,1.434978238,1.083526793,1.130068455,0.6454201065,0.6498221562,0,Q3
155,Türkiye,2023,17.98609544,8.567222442,30.38264489,0.7492272319,0.3626951905,1.255398076,0.2475199711,0.1200223494,0.3679791356,0.2481670157,0.1182135449,0.3680347031,72.42594987,54.34650094,94.93455977,3.011005137,2.254570157,3.947797862,0.730952258,0.730952258,0.730952258,0.2483377224,0.2488296093,-0.08177513086,-0.06625936871,1.212904853,1.191498183,1.001764767,1.006665441,0.5604076839,0.5623463357,0,Q3
156,United Arab Emirates,2023,18.17764972,7.038895151,33.47842718,0.9179377988,0.3603038738,1.695913586,0.2162093232,0.0985506744,0.3377252868,0.2029146632,0.09023295912,0.3218172843,84.31092085,55.46932878,121.7494273,4.539152183,2.859253252,6.562703699,0.862209546,0.862209546,0.862209546,0.2156025523,0.2022267071,0.06067708535,0.06879561712,1.45450773,1.455011128,1.106217849,1.141289257,0.7861389464,0.8158903464,0,Q5
157,Yemen,2023,15.86489119,5.675215448,30.43638845,0.6280308801,0.2266644566,1.216834865,0.1129325111,0.04418493315,0.2090997939,0.1059950854,0.04145022261,0.193341292,140.3551341,89.79446792,208.1275756,5.920415427,3.872390997,8.724159529,0.446393545,0.446393545,0.446393545,0.1130339214,0.1060788534,-0.01014102949,-0.008376797881,1.560752779,1.576626947,1.460295704,1.433001057,0.8430978206,0.8194979882,0,Q1
160,Afghanistan,2023,12.61470921,4.726958552,23.47500019,0.5009785416,0.1909780493,0.9167062207,0.1187088062,0.05049775782,0.1976399228,0.1113972588,0.04773655262,0.1853939911,106.061115,67.54764043,164.0988427,4.489500854,2.885354214,6.902515676,0.333711266,0.333711266,0.333711266,0.1189381161,0.1115889178,-0.02293098128,-0.01916589498,1.48620482,1.44862127,1.239521899,1.235734523,0.9103355384,0.8947902212,0,Q1
161,Bangladesh,2023,6.073624652,2.028003742,12.10688205,0.1988566067,0.06316205955,0.402712424,0.0549715427,0.02142463831,0.1030253458,0.05078144438,0.01905126971,0.09548834503,111.4210828,71.81204749,159.5038,3.949049248,2.557335548,5.794545364,0.517107282,0.517107282,0.517107282,0.05451055131,0.05035556515,0.04609913908,0.04258792295,1.65945031,1.70751362,1.484417273,1.505216645,0.7870301587,0.8197440986,0,Q2
162,Bhutan,2023,11.84867314,4.063286161,24.28338406,0.3760113812,0.1285416384,0.7650553368,0.1135051219,0.047384389,0.1827376718,0.1078568309,0.04615701258,0.1765675044,105.1204965,58.56238146,170.5340701,3.510379965,1.982750039,5.671311386,0.52425393,0.52425393,0.52425393,0.1127151558,0.1071141543,0.07899660268,0.07426766447,1.706528457,1.692804341,1.192486124,1.209107394,1.065174655,1.050758432,0,Q2
163,India,2023,3.626709037,1.351931163,6.71773987,0.1209255441,0.04459626032,0.2184897486,0.04807484147,0.02014776584,0.08022113405,0.04392855227,0.01827469506,0.07362193347,75.63312125,52.23719674,104.3210918,2.759744683,1.90704451,3.790709225,0.606982048,0.606982048,0.606982048,0.04795133372,0.04381765633,0.01235077476,0.01108959383,1.479525556,1.438021136,1.249580162,1.259937684,0.6886387098,0.6825503558,0,Q2
164,Nepal,2023,3.163763762,1.039213004,6.80514329,0.09980398612,0.02982166809,0.2225831313,0.0552764183,0.02138285631,0.1041481292,0.05047892551,0.01818354152,0.09732113203,57.47824098,37.64043459,85.85875166,1.988130078,1.308985797,3.018994208,0.471006784,0.471006784,0.471006784,0.05504280765,0.05019992768,0.02336106567,0.02789978317,1.82249078,1.931400445,1.497298042,1.567735242,0.8388968808,0.8601089187,0,Q1
165,Pakistan,2023,9.142524319,3.387925592,16.49669465,0.2827109863,0.1059317625,0.5122848982,0.1066048516,0.04419104139,0.1780228541,0.0987345018,0.04074422088,0.1670903789,85.92670408,57.02335436,119.6141264,2.869250819,1.898956032,3.98472804,0.512722944,0.512722944,0.512722944,0.1063991039,0.09853129064,0.02057476018,0.02032111578,1.433823811,1.437344692,1.25540077,1.279655599,0.7284204916,0.7269395879,0,Q2
168,Angola,2023,41.93396951,16.83736411,88.21034223,1.22230862,0.4882500548,2.522116597,0.07809197236,0.02870054618,0.1371866254,0.07518016141,0.02638409746,0.1306714386,552.9644241,255.4945536,929.6212698,16.74897381,7.935265886,27.85553341,0.499296938,0.499296938,0.499296938,0.07583484159,0.07297811999,0.2257130762,0.2202041418,1.70203248,1.663955002,1.389209108,1.387165699,1.219114082,1.189342568,0,Q1
169,Central African Republic,2023,32.44752191,11.19402118,62.46370188,0.9920648092,0.3475771664,1.899972347,0.08392467601,0.03460054154,0.1458913034,0.08313982533,0.0347210622,0.1457202518,385.7769446,225.1597447,610.517988,11.91171147,6.902987455,18.8249967,0.259147219,0.259147219,0.259147219,0.08410954144,0.08328482536,-0.01848654371,-0.01450000329,1.580080008,1.564812265,1.326079136,1.335090484,0.9989146544,1.000864508,0,Q1
170,Congo,2023,29.22813477,10.54247349,57.00664242,0.9107197496,0.3310810122,1.736234543,0.09298665337,0.03833399143,0.1636712718,0.09123932208,0.03791239726,0.1626792038,314.9792619,214.8276236,460.5637136,10.00603871,6.838055007,14.34528599,0.57784943,0.57784943,0.57784943,0.09279383852,0.09101701239,0.01928148472,0.02223096929,1.589706948,1.542904424,1.347906133,1.367467488,0.7801659336,0.7502700318,0,Q2
171,Democratic Republic of the Congo,2023,76.34581645,27.39145239,146.5737703,2.272141595,0.7973464557,4.430036494,0.1011163331,0.04203520511,0.1732378669,0.09859409571,0.04004472659,0.1689872708,758.1100165,408.4394979,1195.579094,23.14418979,12.31536417,36.8508262,0.395104186,0.395104186,0.395104186,0.100705458,0.09817330464,0.04108750268,0.04207910671,1.561085119,1.598795624,1.297541731,1.307812027,1.038292041,1.06011324,0,Q1
172,Equatorial Guinea,2023,63.07937385,21.74948289,133.4975851,1.88786554,0.6396321862,3.932781766,0.1493691793,0.06254633519,0.2527817598,0.1446572186,0.0620114684,0.246622161,425.9034216,232.4665739,762.9117609,13.14719274,7.231136877,23.17447618,0.646241526,0.646241526,0.646241526,0.1481072249,0.1435945739,0.1261954367,0.1062644696,1.771547423,1.744377186,1.27359222,1.276194125,1.245458853,1.212680122,0,Q2
173,Gabon,2023,78.71461145,30.2240305,143.8275842,2.393189949,0.9308091051,4.33464157,0.1754864299,0.07648702571,0.2814617882,0.1704649505,0.07307973082,0.2774945711,450.59684,273.6033395,663.5689961,14.10428163,8.569665428,20.83984044,0.631085776,0.631085776,0.631085776,0.1746896659,0.1696782588,0.07967640069,0.07866916575,1.443233367,1.422299332,1.16803768,1.199160529,0.8654425018,0.8699610041,0,Q2
175,Burundi,2023,5.400491067,1.462799735,13.45925645,0.1566389316,0.03993063255,0.3990475446,0.03037813517,0.009080752883,0.06873283944,0.02905645896,0.008811481495,0.06791024048,180.6223936,95.50445032,295.5397225,5.479103307,2.929165504,9.035293643,0.307259853,0.307259853,0.307259853,0.02989934392,0.02858842457,0.0478791254,0.04680343903,2.221364051,2.292641481,1.963652022,2.033928466,1.107477695,1.114439315,0,Q1
176,Comoros,2023,5.205919642,1.681131383,10.76636505,0.1583921535,0.05085698614,0.3199639768,0.07091659127,0.02714569847,0.120648781,0.06663855493,0.02567771181,0.1120820518,74.290901,33.99757913,115.1845669,2.403770344,1.115994111,3.732082536,0.478698597,0.478698597,0.478698597,0.07007479478,0.06589321393,0.08417964884,0.07453409979,1.745173628,1.69899193,1.318493753,1.296611851,1.092825457,1.088327107,0,Q1
177,Djibouti,2023,5.2888778,1.616697341,12.78709533,0.1534287958,0.04763316783,0.3785488677,0.0306985757,0.01022449999,0.06622704735,0.02849480765,0.009360582497,0.06126551876,174.1162595,99.36780184,257.6022352,5.452550239,3.080261025,8.264946756,0.491006575,0.491006575,0.491006575,0.03037555376,0.02813890548,0.03230219339,0.03559021724,2.112054469,2.156803083,1.824271846,1.821557699,0.9087860824,0.9508735368,0,Q1
178,Eritrea,2023,6.231878569,1.909231843,13.86720825,0.1866064737,0.05731932099,0.4277319057,0.03427042207,0.01299233944,0.0662833133,0.03545466757,0.0132560294,0.07176568444,182.5145329,105.821298,281.8247271,5.282729336,3.049948511,8.052012455,0.414533257,0.414533257,0.414533257,0.03414456082,0.03532387557,0.0125861255,0.01307919948,1.918839765,1.984993217,1.555013643,1.650266638,0.9643255594,0.9468711392,0,Q1
179,Ethiopia,2023,3.761262514,1.199635759,8.607568332,0.119585273,0.03883060205,0.2854363922,0.02243607828,0.008794288849,0.04612160139,0.0219171663,0.008643651568,0.04425997336,167.7337107,101.266391,245.5457111,5.460967495,3.260083119,7.996525338,0.393767735,0.393767735,0.393767735,0.02242401065,0.02189818437,0.001206762428,0.001898193136,1.969533513,2.062175249,1.663718235,1.625042275,0.860168892,0.8673265724,0,Q1
180,Kenya,2023,9.670144592,3.558474272,17.13978787,0.2704778293,0.1006250789,0.4969829737,0.07034034977,0.02778868294,0.1172880879,0.05963317344,0.02425846847,0.1003967386,137.9691739,96.18156724,193.7858552,4.551624561,3.118937322,6.422213194,0.548710797,0.548710797,0.548710797,0.07008916788,0.05942445947,0.0251181887,0.020871397,1.404458172,1.465398831,1.272376456,1.276777098,0.7074354741,0.7257355758,0,Q2
181,Madagascar,2023,8.808346158,2.782217445,21.29971869,0.2920696887,0.09041553517,0.7158345778,0.03225618738,0.01100820755,0.0652154043,0.03142710701,0.01036238236,0.0666974803,276.8310036,141.9692527,437.2802833,9.429282937,4.96608664,14.88906573,0.379987683,0.379987683,0.379987683,0.03181849592,0.03097475075,0.04376914573,0.04523562602,2.102267658,2.141334985,1.680520891,1.792563914,1.066755626,1.052357762,0,Q1
182,Malawi,2023,12.9026805,4.619055997,25.98025068,0.3863081779,0.1382316067,0.7650577695,0.06873280788,0.02745012998,0.120532844,0.06906337116,0.02615743678,0.1231877102,187.9761704,125.8821261,271.6642098,5.601917764,3.723473473,8.08288609,0.409532838,0.409532838,0.409532838,0.06863997959,0.06895998731,0.009282828586,0.01033838503,1.655562554,1.622606506,1.354269045,1.404945512,0.7755349172,0.7782000382,0,Q1
183,Mauritius,2023,3.642996513,1.600990868,6.348991582,0.1327565079,0.05805057531,0.2308979412,0.1269482145,0.0541274176,0.2170115022,0.1205232365,0.05155753794,0.2062929809,28.78373509,24.84423805,32.5423757,1.104554701,0.9579132021,1.253159822,0.736236312,0.736236312,0.736236312,0.1265644122,0.1201900709,0.03838022785,0.03331656221,1.303322882,1.301987892,1.283075034,1.283863987,0.2674474884,0.2672992286,0,Q4
184,Mozambique,2023,18.91382714,6.515240182,36.80449295,0.7402572764,0.2447657302,1.451111131,0.05436679992,0.02289779173,0.09812737989,0.05356733996,0.02166533791,0.09855533145,348.771192,223.1879774,516.8113425,13.84451046,8.942913858,20.17341894,0.341791325,0.341791325,0.341791325,0.0542299008,0.05346937175,0.01368991279,0.009796821059,1.601434365,1.629629914,1.383741332,1.435389429,0.8418796386,0.8111883128,0,Q1
185,Rwanda,2023,9.273878644,2.943892896,18.41877318,0.2851087931,0.08783435776,0.574271463,0.03933706214,0.01379280368,0.07440358295,0.03845127213,0.01331150059,0.07293047885,238.040284,143.1804347,353.3761665,7.479253045,4.538577465,11.02107279,0.462112705,0.462112705,0.462112705,0.03895928239,0.03811995547,0.03777797555,0.03313166535,1.668652446,1.706145573,1.540805947,1.550507303,0.8830258822,0.8667303122,0,Q1
186,Seychelles,2023,14.90193928,5.977223869,27.41031383,0.5020629874,0.1974914892,0.9204447432,0.1174941705,0.04657499462,0.1957872848,0.1093908749,0.04314891481,0.182148603,127.0214351,92.54779802,177.9819633,4.596661454,3.361378836,6.346692804,0.753016949,0.753016949,0.753016949,0.1173183036,0.1092233988,0.01758668707,0.01674760114,1.438275218,1.439965248,1.269954838,1.270669865,0.6725964421,0.6494526511,0,Q4
187,Somalia,2023,6.729817813,2.269313003,13.5290735,0.2087796692,0.07021473743,0.4240365305,0.04042120921,0.01528187774,0.07111040989,0.03936770191,0.01477107376,0.06757246879,168.0370526,81.20079985,276.8025025,5.353216543,2.57748162,8.770857053,0.229019065,0.229019065,0.229019065,0.04004960636,0.03900078906,0.03716028436,0.03669128523,1.673115203,1.694713831,1.381169274,1.341236406,1.164039118,1.156944686,0,Q1
189,United Republic of Tanzania,2023,6.991606052,2.474419213,13.86778166,0.2237775207,0.07759717986,0.4554133724,0.06363329153,0.02487145797,0.1150147367,0.05852764988,0.02242635367,0.1103032136,110.245962,72.73751888,158.1910871,3.831469513,2.547781815,5.465643454,0.465888633,0.465888633,0.465888633,0.06341825067,0.05840514192,0.02150408625,0.01225079612,1.62957729,1.688356325,1.416605625,1.501458885,0.7751174433,0.7615515741,0,Q1
190,Uganda,2023,16.35787189,6.441114157,29.1425244,0.4945052105,0.1910578084,0.9057866923,0.06482830593,0.02809909591,0.1078443463,0.06435292734,0.02781420262,0.1098334732,252.2012824,173.5913501,342.8429772,7.677821531,5.286021868,10.59329582,0.442281237,0.442281237,0.442281237,0.06486038347,0.06440696863,-0.003207753984,-0.00540412853,1.387797288,1.445341462,1.230099248,1.27452276,0.6710974084,0.6912473711,0,Q1
191,Zambia,2023,9.964097014,3.708952667,18.9624511,0.3054582628,0.1136454256,0.5627843362,0.07786006741,0.03123286881,0.1324001391,0.07626946566,0.0297405065,0.1315867014,128.4816306,86.15581446,180.7688123,4.020192034,2.726823574,5.594911391,0.505571537,0.505571537,0.505571537,0.07755269733,0.0759810129,0.03073700753,0.02884527636,1.530846038,1.470377349,1.299347325,1.335346905,0.7363931896,0.7134206011,0,Q1
193,Botswana,2023,21.02713674,7.527677669,40.64764504,0.6730631887,0.2416694541,1.310222779,0.138786787,0.0621322375,0.2194899526,0.1370184224,0.06163431529,0.2206020301,152.5881792,90.02491174,233.0739858,4.948278226,2.975651665,7.632928386,0.677582005,0.677582005,0.677582005,0.1378031827,0.1360196735,0.09836043234,0.09987488901,1.575105911,1.587597336,1.13380905,1.160192272,0.9374846385,0.9411913617,0,Q3
194,Lesotho,2023,32.1101614,9.847280511,110.7237721,1.056443755,0.3294634873,3.470716472,0.14352623,0.06011996592,0.2442025247,0.1388270667,0.05834797556,0.2364614671,236.0764058,107.1102981,853.7547956,8.034617367,3.769832546,27.53236379,0.509816661,0.509816661,0.509816661,0.1360159703,0.1314865048,0.7510259728,0.7340561882,3.141575352,2.973421888,1.282570849,1.282988222,3.162723928,2.957518716,0,Q2
195,Namibia,2023,10.82268052,4.032391675,19.87637595,0.3045459275,0.1077886417,0.5578178071,0.1207804574,0.05078086914,0.2069652696,0.1166302271,0.04861755766,0.1980344334,90.06590975,58.4476101,130.4209966,2.622791578,1.732153737,3.740744914,0.619642149,0.619642149,0.619642149,0.1201640059,0.1161151843,0.06164514489,0.05150427502,1.463961193,1.477705412,1.29312642,1.281116221,0.7991190747,0.7658218801,0,Q2
196,South Africa,2023,31.81505804,12.41484599,54.04856609,1.084381446,0.4334357025,1.82271078,0.1711979519,0.0803870012,0.2673155324,0.167573621,0.07867064254,0.2635129394,186.0644314,145.4475587,258.538446,6.478920529,5.184983634,8.880531323,0.70261336,0.70261336,0.70261336,0.1709894674,0.1673706973,0.02084844747,0.02029236977,1.308616821,1.281168248,1.091885324,1.103051279,0.6078049758,0.5703955887,0,Q3
197,Eswatini,2023,33.08670111,12.33134014,63.38185877,0.9676118157,0.3706913471,1.774438351,0.2169934728,0.1021095629,0.3355367176,0.2247678361,0.1055218004,0.3444617569,152.5745406,90.64542288,223.2547297,4.308751866,2.648995974,6.279845049,0.606902305,0.606902305,0.606902305,0.2168559773,0.2245689345,0.01374955279,0.01989016267,1.542931659,1.450733633,1.075733531,1.063052261,0.8691443952,0.8426684079,0,Q2
198,Zimbabwe,2023,23.42727695,8.353322552,44.12962625,0.7942039658,0.2822368609,1.488869908,0.0964339878,0.0388803507,0.1549007527,0.09495726985,0.03756839177,0.1543132699,244.3906954,151.2899771,358.5682397,8.424814219,5.320785948,12.33294142,0.491184885,0.491184885,0.491184885,0.09585993818,0.09426961179,0.05740496177,0.06876580607,1.52712173,1.519298692,1.203106961,1.229446448,0.8481430206,0.8323216739,0,Q1
200,Benin,2023,13.7668725,4.841321318,26.18677997,0.4281232043,0.1517228301,0.8262821548,0.08900608442,0.03658816617,0.1550503189,0.0864921393,0.0345523714,0.1536694794,155.2057141,102.2343348,227.7438256,4.96974067,3.281425728,7.269638195,0.40649626,0.40649626,0.40649626,0.08870080961,0.08614598481,0.03052748109,0.03461544937,1.550494396,1.57561963,1.330944435,1.377201546,0.8086653995,0.8024991105,0,Q1
201,Burkina Faso,2023,11.6847973,3.786900291,27.35604517,0.3980291443,0.1215861209,0.9498378004,0.04094451276,0.01548625409,0.08320615904,0.03824614236,0.01382066924,0.08271253225,285.0516368,193.3791312,408.3650817,10.38647724,7.091666633,14.83500935,0.306760806,0.306760806,0.306760806,0.0409918618,0.0383218617,-0.004734903683,-0.007571933875,2.01707777,2.080881994,1.653943359,1.801276122,0.7542000211,0.7455215599,0,Q1
202,Cameroon,2023,69.74610992,27.29166494,128.2098726,2.265210543,0.8712244506,4.269554552,0.1502610477,0.06770652264,0.2442693911,0.1453210708,0.06270498901,0.2375118369,466.2854317,290.5205743,723.8466798,15.65937833,9.806129967,23.70956999,0.487083713,0.487083713,0.487083713,0.149578145,0.1446552025,0.06829026742,0.06658683365,1.446936722,1.500227037,1.175040845,1.202900907,0.9293151275,0.8878666657,0,Q1
203,Cabo Verde,2023,42.68211507,17.19214872,75.89887429,1.438916353,0.5573919901,2.556371431,0.1302353959,0.05840141647,0.2160901319,0.1253535327,0.05476610215,0.2109725881,329.7830634,226.2952923,463.462351,11.55124019,7.99819517,16.33193509,0.562409777,0.562409777,0.562409777,0.1294248244,0.1245681268,0.08105714763,0.07854058589,1.375440872,1.389225605,1.210797682,1.246127514,0.7191608213,0.7214584563,0,Q2
204,Chad,2023,54.44177477,19.9327874,116.3210517,1.797140458,0.6424488294,3.745213103,0.09597977642,0.03668954641,0.1695420683,0.09251843272,0.03481467251,0.1625633718,566.6600482,333.5524354,849.9403342,19.43728302,11.42348209,29.45973075,0.239323301,0.239323301,0.239323301,0.09607484231,0.09245841899,-0.009506589027,0.006001372985,1.770483506,1.726500709,1.384172029,1.380791865,0.9112834062,0.9279202572,0,Q1
205,Côte d'Ivoire,2023,26.17034989,9.364940484,46.32299455,0.7249220151,0.2563633019,1.289348159,0.08537749983,0.03367038607,0.139046375,0.07718057319,0.03093941091,0.1281391353,308.3195223,213.8307047,431.2104336,9.452345495,6.701652532,13.21052873,0.451524015,0.451524015,0.451524015,0.08488061248,0.07669228928,0.04968873551,0.04882839061,1.412210926,1.424959976,1.234236059,1.259380701,0.7050469177,0.6885990572,0,Q1
206,Gambia,2023,70.56832667,26.29044399,127.1920441,2.172444329,0.7912911285,3.949881536,0.1117221101,0.04477576034,0.1869307425,0.1066021355,0.04160158165,0.1794335239,633.049002,420.2785835,924.155662,20.41913818,13.44816618,29.45018607,0.432615004,0.432615004,0.432615004,0.1114737192,0.1063925573,0.02483909401,0.02095781505,1.429842606,1.453933878,1.272397935,1.292956671,0.7959527255,0.7836775358,0,Q1
